Python,9-13K,参与公司内后台管理平台以及各客户端相关接口的开发与维护参与系统框架和核心代码的实现，解决开发过程中的技术问题参与服务端Bug跟进及修改，配合测试，完成项目负责相关技术文档的建立和完善,"中软国际有限公司（以下简称：中软国际）是中国领先的大型综合性软件与信息服务企业，成立于2000年，为香港主板上市公司，股票代码00354，员工约62,000人。面对当今互联网化，以及云计算、大数据的挑战，中软国际建立了线下与线上互动的业务结构（O2O）。线下业务依托中软国际多年积累起来的传统",东莞市 东莞市 光大We谷
python项目运维人员,5-10K,本职位代欧莱雅集团百库电子商务定向培训的python项目运维人员。上班地点，广州欧莱雅集团百库电子。1、能熟练使用python主流框架：django、flask、Celery等2、熟悉网页抓取原理及技术，熟悉基于Cookie的网站登录原理，熟悉基于正则表达式、Xpath、CSS等网页信息抽取技术；3、熟悉分布式系统的设计和应用，熟悉分布式、缓存、消息等机制；4、了解RPA运作机制，以及相关业务流程的实现机制。5、会使用sql，能操作ms-sql数据库和mysql数据库。6、有OS或云服务管理经验优先。,初创科技公司，主要从事企业信息化服务。目前公司有RPA与CRM两条线，提供给企业从方案到落地，从业务到数据，从系统到应用的全方位支持。精简又高效是我们的追求，我们需要的不只是勤奋，更需要懂技术，有毅力，会业务，能学习的全栈伙伴，一起奋斗，一起努力，一起前进，一起成功！,广州海珠区保利国际广场北塔楼
Python云计算,10-20K,"基础能力：1. 熟练使用 Linux/Unix ，熟悉常用命令和简单的shell脚本；2. 熟悉Python语言并有实际项目开发经验，有flask框架使用经验（了解熟悉其他tornado, jiango等）；3. 熟悉多种数据库，掌握原生数据库表的设计，并熟悉原生sql，能提出高效的查询优化方案（如MySQL/Postgresql/Redis/MongoDB等），能根据业务使用最优的数据缓存机制。4. 熟悉开发环境生产环境下的部署工具（如supervisor）。5. 具有分布式项目经验（如cellery等）6. 良好代码设计能力，具备面向对象设计模式编程思想。 8. 熟悉nginx的使用。9. 熟悉3D webgl或者OpenGL相关技术。任职要求：1. 个人希望往后端架构师方向发展突破。2. 了解并使用过kvm虚拟机技术。3. 了解并使用过docker进行服务部署。4. 了解python微服务架构，并有所尝试（如nameko微服务框架）。5. 了解 Kubernetes 集群管理工具，并有所尝试。6. 深入了解rpc并有所尝试。7. 了解消息队列工具（如RabbitMQ）等。8. 如果以上技术皆已经掌握精通那就更好了。任职态度：1. 强大的学习能力，保持谦虚，乐于分享。2. 强大的自我驱动能力，对自我的人生高度有所追求。3. 强大的抗压能力，能在自我成长中完成工作目标。公司文化与福利：1. 公司主要是做webgl，web3D技术这块的，偏向技术，属于技术驱动型公司，提供3D技术SDK整体解决方案。2. 鼓励新技术的研究与应用。3. 每天充裕的零食。4. 强调自我驱动，并且对付出多者给予及时的奖励（季度内）。5. 定时的teambuilding，给予工作之余的团队生活。",引力波是一家专注3D视觉及AI图形技术研发，以3D可视化数据为基础，融合AR/VR、云计算、AI/ML技术的高科技公司。公司拥有3D/XR类知识产权（专利&软著）10余项，已成为西门子物联网、百度云、阿里云等平台的XR应用生态合作伙伴。公司核心产品Realibox Studio为企业,广州番禺区五洲城国际建材中心C栋7007
Java架构师,19-30K,工作职责：1、负责Java项目的架构设计和系统分析工作，分阶段分别输出概要设计和详细设计；2、为Java项目开发团队，提供模块化，服务化的核心代码开发以及开发指导；3、负责部分技术预研，以及项目开发团队的技术能力赋能；岗位要求：1、计算机技术等相关专业本科以上学历，有深厚的Java功底及项目经验；2、5年以上 Java/J2EE 项目开发经验； 3、精通Java语言，熟悉Java及其服务化系统架构设计，有大型关系型数据库的开发和设计经验；  4、熟悉一种关系型数据库，熟悉SQL语言；熟悉NoSQL，有相关的项目经验更佳； 5、熟练掌握主流框架（Spring/Struts/MyBatis 或 SpringBoot/SpringCloud）的原理及使用者优先；6、有其他编程语言基础（如Python，Go等）更佳7、思路清晰，具备良好的编程能力，较强的分析和解决问题的能力； 8、良好的交流沟通能力和团队合作精神；,拓新思维，创造未来。拓维信息系统股份有限公司成立于1996年，成立之初，就立志做一家不断创新的科技企业。2008年，公司登陆深圳证券交易所，成功上市。历经多年发展，拓维信息现已成为拥有3000多名员工，以教育科技、软件服务、移动游戏为主营业务，在北京、上海、深圳、山东、香港、美国、日本等地设立了分支,东莞东莞市华为欧洲小镇
Java,18-30K,岗位描述1、熟悉Java、Python、Js中至少一种语言，熟悉WEB开发框架，掌握常见的数据结构、算法，掌握软件工程、敏捷开发流程等知识，熟悉常用设计模式。2、熟悉大数据、分布式组件技术，熟悉消息组件等技术者优先，包括Hadoop、ZK、Spark、Hbase、Storm、Kafka、K8S、ES等3、熟悉微服务、虚拟化等理念和技术，并有一定项目实践者优先。,华为技术有限公司华为技术有限公司是一家生产销售通信设备的民营通信科技公司，于1987年正式注册成立，总部位于中国广东省深圳市龙岗区坂田华为基地。[1]华为是全球领先的信息与通信技术（ICT）解决方案供应商，专注于ICT领域，坚持稳健经营、持续创新、开放合作，在电信运营商、企业、终端和云计算等领域构,东莞东莞市华为溪流背坡村K区@北京环保园@南京研究所
Python后端开发（实习生）,5-8K,岗位职责：1、协助团队做相关研发工作；2、 团队其他支持工作。任职要求：1、本科【211、985】学历，计算机等相关专业，英语读写熟练，CET-4以上；2、掌握flask开发框架；3、熟悉网络编程（TCP/HTTP协议）；4、熟悉MySQL、Mongodb、Redis等使用；5、掌握Git使用；6、善于与人沟通，良好的团队合作精神和高度的责任感，有创新精神，能够承受压力，保证工作质量。,公司概况：广州回头车信息科技有限公司，简称省省回头车，于2014年在广州创立，是一家立足于货运行业的互联网科技公司。公司推出的省省智能物流平台，以APP、小程序等工具连接需求方和承运方，用”省时、省心、省钱的方式“满足中小企业和个人的”送货、搬家、发物流&ldq,广州市 天河区 时代TIT广场 2栋701室
Python,9-14K,1、3年以上经验，大专学历；2、熟悉web后端，掌握Excel/Word/Pdf等各种文档的数据提取解析，3、熟悉Django、Flask等至少一种框架；4、有图形处理经验5、工作积极主动、思维敏捷，逻辑能力强，具有良好的学习能力，较强的沟通协调能力，富有责任心、团队精神。,,广州天河区壬丰大厦
python架构师,20-25K,【工作职责】1.参与公司研发技术规划，执行核心产品的运营技术分析和技术架构设计及应用开发工作；2.协助解决项目开发过程中的技术难题，推动自动化测试和标准化部署方案，核心技术攻关和系统优化工作；3.参与互联网医院平台、远程医疗平台或区域卫生平台的运营分析和功能架构设计;4.保持和产品经理、项目经理紧密配合，相互协作完成项目开发、管理技术组件积累及规范；5.需要面向客户，提供对外技术支持，执行项目技术方案编写；6.配合项目的整体计划，对技术人员进行技术培训和指导，加速团队的成长；7.跟踪、研究医疗互联网业界相关前沿技术，对相关项目提供技术支撑；【任职资格】1.统招本科及以上学历，计算机科学、信息科学、统计学、应用数学等相关专业，3年以上开发\设计\架构经验；2.掌握MySQL、SQL Server、Oracle、Redis其中至少两种以上数据库开发技术；3.熟悉大规模系统的负载均衡、缓存、网络安全、数据库可用设计及性能评估机制；4.熟悉Spring、 Django、Mybatis等主流框架，了解Hadoop、ZooKeeper、Spark、Kafka等分布式架构和系统；5.有医疗信息化产品开发经验，了解医院HIS、LIS系统业务需求;6.熟悉常用性能调优方法，掌握线程、Socket、EJB、RMI、数据结构、多态等应用技术；7.精通常用软件设计模式、设计方法，熟悉OOA、OOD，具备复杂软件架构设计能力；8.熟悉医疗行业信息化智能化解决方案、具有在高性能、高可用性和可扩展性的分布式Web（或云）服务方面经验者优先;具备良好的沟通表达能力、抗压能力和团队合作精神；具备优秀的文档能力，使用文字、图示及相关工具清楚地表达架构意图，能够熟练编写各类技术文档。,广东珠江智联信息科技股份有限公司（下称 “珠江智联”）是广州珠江数码集团股份有限公司（下称“珠江数码”）控股的科技类子公司。     珠江智联依托集团公司二十余年的强大研发能力及客户服务体系，并结合自身专业的服务团队及资深技术型销售,广州市 海珠区 广州国际采购中心 1413
python,10-15K,1、计算机或相关专业毕业，2年以上开发经验2、熟悉python编程、设计模式和组件技术3、熟悉redis、hadoop、流式计算等技术优先4、具备独立开发功能模块的能力5、逻辑思维清晰，能够独立承受工作压力,"中软国际有限公司（以下简称：中软国际）是中国领先的大型综合性软件与信息服务企业，成立于2000年，为香港主板上市公司，股票代码00354，员工约62,000人。面对当今互联网化，以及云计算、大数据的挑战，中软国际建立了线下与线上互动的业务结构（O2O）。线下业务依托中软国际多年积累起来的传统",东莞市 东莞市 光大We谷
Java java,15-23K,1、负责Java项目的架构设计和系统分析工作，分阶段分别输出概要设计和详细设计；2、为Java项目开发团队，提供模块化，服务化的核心代码开发以及开发指导；3、负责部分技术预研，以及项目开发团队的技术能力赋能；岗位要求：1、计算机技术等相关专业本科以上学历，有深厚的Java功底及项目经验；2、5年以上 Java/J2EE 项目开发经验； 3、精通Java语言，熟悉Java及其服务化系统架构设计，有大型关系型数据库的开发和设计经验；  4、熟悉一种关系型数据库，熟悉SQL语言；熟悉NoSQL，有相关的项目经验更佳； 5、熟练掌握主流框架（Spring/Struts/MyBatis 或 SpringBoot/SpringCloud）的原理及使用者优先；6、有其他编程语言基础（如Python，Go等）更佳7、思路清晰，具备良好的编程能力，较强的分析和解决问题的能力； 8、良好的交流沟通能力和团队合作精神；,拓新思维，创造未来。拓维信息系统股份有限公司成立于1996年，成立之初，就立志做一家不断创新的科技企业。2008年，公司登陆深圳证券交易所，成功上市。历经多年发展，拓维信息现已成为拥有3000多名员工，以教育科技、软件服务、移动游戏为主营业务，在北京、上海、深圳、山东、香港、美国、日本等地设立了分支,东莞光大We谷B区
Java开发工程师,18-30K,1、工作年限，从事软件开发、3年以上。2、正规统招本科以上学历，毕业211/985院校，技术能力强可适当放宽。3、至少精通Java、C++、Python等一门语言。4、熟悉分布式组件技术，熟悉消息组件等技术者优先，包括Hadoop、ZK、Spark、Hbase、Storm、Kafka、K8S、ES等等相关技术。5、有大数据开发经验者优先。,华为技术有限公司华为技术有限公司是一家生产销售通信设备的民营通信科技公司，于1987年正式注册成立，总部位于中国广东省深圳市龙岗区坂田华为基地。[1]华为是全球领先的信息与通信技术（ICT）解决方案供应商，专注于ICT领域，坚持稳健经营、持续创新、开放合作，在电信运营商、企业、终端和云计算等领域构,东莞东莞市华为溪流背坡村K区&北京环保园&南京研究所
python,9-13K,.4年以上python开发经验，大专学历。2.熟悉Django、Flask等至少一种框架,,广州市 黄埔区 广州市高新技术开发科学城
python后端开发（实习生）,5-8K,岗位职责：1、协助团队做相关研发工作；2、 团队其他支持工作。任职要求：1、本科【211、985】学历，计算机等相关专业，英语读写熟练，CET-4以上；2、掌握flask开发框架；3、熟悉网络编程（TCP/HTTP协议）；4、熟悉MySQL、Mongodb、Redis等使用；5、掌握Git使用；6、善于与人沟通，良好的团队合作精神和高度的责任感，有创新精神，能够承受压力，保证工作质量。,公司概况：广州回头车信息科技有限公司，简称省省回头车，于2014年在广州创立，是一家立足于货运行业的互联网科技公司。公司推出的省省智能物流平台，以APP、小程序等工具连接需求方和承运方，用”省时、省心、省钱的方式“满足中小企业和个人的”送货、搬家、发物流&ldq,广州市 天河区 时代TIT广场B区 2栋7楼701
Python,9-14K,1、python开发，要求2年以上的经验；2、全日制统二本理工科；3、学历学信网可查；4、有外包经验优先。,"中软国际有限公司（以下简称：中软国际）是中国领先的大型综合性软件与信息服务企业，成立于2000年，为香港主板上市公司，股票代码00354，员工约62,000人。面对当今互联网化，以及云计算、大数据的挑战，中软国际建立了线下与线上互动的业务结构（O2O）。线下业务依托中软国际多年积累起来的传统",东莞东莞市溪流背坡村(华为)
JAVASE,21-30K,工作职责：1、负责Java项目的架构设计和系统分析工作，分阶段分别输出概要设计和详细设计；2、为Java项目开发团队，提供模块化，服务化的核心代码开发以及开发指导；3、负责部分技术预研，以及项目开发团队的技术能力赋能；岗位要求：1、计算机技术等相关专业本科以上学历，有深厚的Java功底及项目经验；2、5年以上 Java/J2EE 项目开发经验； 3、精通Java语言，熟悉Java及其服务化系统架构设计，有大型关系型数据库的开发和设计经验；  4、熟悉一种关系型数据库，熟悉SQL语言；熟悉NoSQL，有相关的项目经验更佳； 5、熟练掌握主流框架（Spring/Struts/MyBatis 或 SpringBoot/SpringCloud）的原理及使用者优先；6、有其他编程语言基础（如Python，Go等）更佳7、思路清晰，具备良好的编程能力，较强的分析和解决问题的能力； 8、良好的交流沟通能力和团队合作精神；,拓新思维，创造未来。拓维信息系统股份有限公司成立于1996年，成立之初，就立志做一家不断创新的科技企业。2008年，公司登陆深圳证券交易所，成功上市。历经多年发展，拓维信息现已成为拥有3000多名员工，以教育科技、软件服务、移动游戏为主营业务，在北京、上海、深圳、山东、香港、美国、日本等地设立了分支,东莞市 东莞市 溪流背坡村(华为)
python实习生,5-8K·13薪,岗位职责：1、掌握flask开发框架；2、熟悉网络编程（TCP/HTTP协议）；3、熟悉MySQL、Mongodb、Redis等使用；4、掌握Git使用；5、善于与人沟通，良好的团队合作精神和高度的责任感，有创新精神，能够承受压力，保证工作质量。岗位要求：1、 本科以上学历【一本，211、985优先考虑】，计算机等相关专业；2、 英语读写熟练，CET-4以上；3、 熟悉Python；4.、善于与人沟通，良好的团队合作精神和高度的责任感，有创新精神，能够承受压力，保证工作质量。,公司概况：广州回头车信息科技有限公司，简称省省回头车，于2014年在广州创立，是一家立足于货运行业的互联网科技公司。公司推出的省省智能物流平台，以APP、小程序等工具连接需求方和承运方，用”省时、省心、省钱的方式“满足中小企业和个人的”送货、搬家、发物流&ldq,广州市 天河区 时代TIT广场B座 701室
python,8-13K,1、大专三年以上； 2、熟悉爬虫抓取原理，了解反爬策略，具有实际爬虫经验； 3、熟悉TensorFlow优先,,广州市 天河区 华师(地铁站)
大数据开发工程师,18-30K,岗位描述1、熟悉Java、Python、Js中至少一种语言，熟悉WEB开发框架，掌握常见的数据结构、算法，掌握软件工程、敏捷开发流程等知识，熟悉常用设计模式。2、熟悉大数据、分布式组件技术，熟悉消息组件等技术者优先，包括Hadoop、ZK、Spark、Hbase、Storm、Kafka、K8S、ES等3、熟悉微服务、虚拟化等理念和技术，并有一定项目实践者优先。4、熟悉大数据开发框架，熟悉Hadoop/Spark/Hbase/MPP DB及业界主流流处理平台如Storm/Flink/Spark Streaming之一;,华为技术有限公司华为技术有限公司是一家生产销售通信设备的民营通信科技公司，于1987年正式注册成立，总部位于中国广东省深圳市龙岗区坂田华为基地。[1]华为是全球领先的信息与通信技术（ICT）解决方案供应商，专注于ICT领域，坚持稳健经营、持续创新、开放合作，在电信运营商、企业、终端和云计算等领域构,东莞东莞市华为溪流背坡村K区&北京环保园@南京研究所
Python,9-14K,1.后端开发；2.shell编写脚本；3.懂数据库；4.良好编码习惯、热爱编程。,"中软国际有限公司（以下简称：中软国际）是中国领先的大型综合性软件与信息服务企业，成立于2000年，为香港主板上市公司，股票代码00354，员工约62,000人。面对当今互联网化，以及云计算、大数据的挑战，中软国际建立了线下与线上互动的业务结构（O2O）。线下业务依托中软国际多年积累起来的传统",东莞光大We谷A区
大数据交付工程师,15-30K,"岗位职责1、   负责运营商企业级大数据中心项目、大数据治理服务项目、大数据分析项目等交付方案的制定、评审，通过DTRx或解决方案评审识别项目交付风险，保证方案的可交付性，经济性；2、   构建基于运营商BOM域的数据集成、数据资产管理、数据模型建立、数据质量管理、数据资产开放等，负责大数据项目中典型数据及应用场景的方案及有效实施；分析业务目标达成需要的数据支撑，并搭建数据模型和架构；3、   负责大数据集成与分析领域的交付能力建设和知识共享，对典型的项目服务交付方案和重大问题进行总结，输出专题分析和典型案例；4、   能够将通过数据分析和建模的数据结果，指导业务的使用，促进业务改进；5、   客户沟通引导：与中高层（CDO等）客户有效沟通技术方案、项目计划和进度等，获得客户支持和认可；专业知识：1、有丰富的通信或数据治理分析行业工作经验（7年以上），熟悉数据库，数据架构，数据挖掘算法及原理，机器学习算法，精通SQL、SPSS/R/python/SAS等数据分析工具中的至少2种；2、掌握大数据系统的技术原理、功能架构、典型组网，熟悉Hadoop生态的HDFS,YARN,MR/SPARK,Hbase,Hive,Flume,Kafka等组件原理；3、熟悉并可以独立数据分析和建模关联；4、熟悉数据仓库模型相关知识与设计方法，如数据架构、数据整合、数据质量管理；5、具备较丰富的数据挖掘与分析工作经验；具备一定的电信行业知识，熟悉运营商流程架构和CRM、Billing、BI等系统。6、了解国内外运营商组织结构、运作流程、KPI等，熟悉大数据的业务流程和技术规范；关键技能1、熟练使用BDI、DG 、SPSS等ETL数据集成、数据建模工具；独立参与数据抽取（包括结构化数据、半结构化数据和非结构化数据、增量数据等）工作，熟练掌握复杂ER模型（3NF模型：实体/属性/关系）与多维模型（事实表/维度表/度量）知识，熟悉运营商流程架构和CRM、Billing、BI等系统优先；2、熟练掌握SQL、Python、R、SAS等数据处理语言中的至少2种；独立参与数据计算工作（实时、准实时、离线等计算），具备搭建数据分析业务流程，构建数据分析方法的能力；进行常用数据计算解决业务问题，协助制定特定业务场景的存储与计算方案设计； 3、具有良好的沟通技能、团队合作能力，能够承受较大的工作压力；4、本科及以上学历，英语良好（四级及以上英语证书），能作为工作语言使用，能适应短期海外出差；5、理解客户商业目标、商业指标在方案中如何落地，指导与推进分析结果落地，能够明确呈现出方案对客户的价值；6、有良好的项目管理能力，客户需求理解和沟通能力较强，协调能力强，有PMP流程认证者优先。能适应全球出差、外派，有海外项目交付经验。",华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞市 东莞市 华为技术有限公司 松山湖高新技术产业开发区环湖路9号
python,8-13K,CI (持续集成工程师)持续集成是一种软件开发实践，即团队开发成员经常集成他们的工作，通常每个成员每天至少集成一次，也就意味着每天可能会发生多次集成。每次集成都通过自动化的构建（包括编译，发布，自动化测试）来验证，从而尽早地发现集成错误。技能要求：1、熟练掌握linux命令2、有shell/python其一开发经验3、熟悉git优先，有持续集成经验优先，4、沟通表达良好，有意向从事持续集成工作5、经验学历要求：19年及以前毕业的统招全日制本科学历，学信网可查底薪8000-17000元/月；五天八小时工作制，周末双休，周末加班双倍薪资，试用期即交五险一金。疫情期间可以电话面试，无需到场，欢迎咨询！,"中软国际有限公司（以下简称：中软国际）是中国领先的大型综合性软件与信息服务企业，成立于2000年，为香港主板上市公司，股票代码00354，员工约62,000人。面对当今互联网化，以及云计算、大数据的挑战，中软国际建立了线下与线上互动的业务结构（O2O）。线下业务依托中软国际多年积累起来的传统",东莞市 东莞市 华为欧洲小镇
资深后端开发工程师,40-50K·18薪,"""岗位职责：负责开发可信的二进制仓、依赖包等服务""	""1、 熟悉云化服务化架构（基于HIS基础设施能力）的设计及实施，支持10W+节点的能力；2、 熟悉主流服务开发框架及云服务平台的架构，熟悉主流开发发语言（Java/Python/Go/JavaScript等），3、熟悉maven、Grandle、npm、nexsus、artifactry等多种包依赖及包管理""	""1、5~8年服务化开发经验；2、精通云计算领域的技术栈，并有相关DevOps实践经验；3、有业界著名互联网公司从业背景，至少有2个以上的架构成功项目经验；4、良好的跨组织协调、组织和沟通能力，乐于接受挑战；具备优秀的项目管理与团队建设能力者优先""",华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞华为研发实验室
通用软件工程师,12-24K·15薪,根据职级来,岗位详情职位类别：技术族/软件类/通用软件用人部门：产品与解决方案职位名称：通用软件工程师工作地点：中国东莞岗位描述岗位1：【工作职责】1）负责云服务、大数据服务及OSS领域相关服务代码开发，能够与团队共同高质量交付的相应职责；2）负责子系统架构、模块化设计、分析，以及核心代码编写，提升软件性能、可靠性、可维护性、可扩展性。【任职要求】业务技能要求：1、熟悉Linux环境以及操作，git、maven的使用，熟悉Tomcat，Apache，Nginx等开源的服务器；2、了解tcp/ip协议，掌握ssh，ssl等安全通信协议，有restful相关架构的开发经验。专业知识要求：1、编程基础扎实，具备良好的代码风格，有Go语言开发经验者和云计算及大数据领域开发经验者优先；2、具备服务端开发经验，熟悉多线程、高并发等常用开发技术，有独立解决性能及可靠性问题的能力；3、熟练掌握SQL，熟悉redis等非关系型数据库，对分布式系统的数据一致性有深入的了解。 岗位2：【岗位职级】主任架构师【工作职责】负责平台的架构设计，参与核心软件代码的编码或重构，构筑竞争力领先的平台，使能网络自动驾驶；1、深入理解架构，组织需求分析和方案设计，确保技术方案在功能、开放性、扩展性、可靠性等方面竞争力；2、指导实现团队准确实现关键特性，确保技术方案能够按计划高质量的完成，无重大设计问题及重大设计变更；3、参与框架代码与核心代码的编写或重构，在实现中验证设计的工作，组织重点难点技术攻关工作，完成设计问题分析和预防的工作；4、跟踪AI业界趋势，推动技术预研及相关技术沉淀工作。【任职要求】业务技能要求：1、具有大规模软件系统全流程研发经验，有全面的需求分析、规格设计、代码编写的工具方法和流程实践，能够处理较为复杂的平台技术问题，有丰富的DFX、安全等方面的处理经验；2、能够深入理解产品的业务场景和关键需求，长期持续深入关注业界新技术，对AI新技术新算法有强烈的好奇心，具备研究并引入到平台产品落地的能力；3、强烈的责任心，做事认真细致，具备良好的团队合作精神，沟通能力佳。专业知识要求：1、通信、电子工程、数学、计算机等相关专业，本科以上学历；2、掌握方案设计、系统分析、软件工程等知识，熟悉云平台软件架构和业界优秀实践，包括Cloud Native软件架构、微服务架构、容器、SOA等；3、精通至少一门语言，Go、Java、python、C、C++、Shell等，掌握常见的数据结构、算法，了解软件工程、敏捷开发等知识，熟悉常用设计模式；4、熟悉Hadoop、Spark、Flink、Storm等开源大数据技术，或流行的AI学习开源工具，如Tensorflow、CNTK、Keras、MXNet、caffe。,东莞市 东莞市 溪流背坡村(华为)
Java开发工程师,15-30K·15薪,【岗位要求】专业能力：1）精通C++、Java、Python、Node.js、Golang、Rust等语言中至少一门编程语言能力。2）熟练掌握mysql/redis数据库使用，熟悉linux操作系统及shell编程，熟悉git、maven的使用，熟悉Tomcat，Apache，Nginx等开源的服务器；3）熟悉微服务开发模式，了解docker\k8s，具有良好的编码规范意识。经验要求：1）具备2~5年以上产品软件开发经验。2）有熟悉的开发框架，具备服务化开发能力。【岗位职责】1）承担公有云、私有云、SDN/NFV、IOT等运营、运维系统中相关模块的分析、设计、开发工作；2）负责子系统架构、模块化设计、分析，以及核心代码编写，提升软件性能、可靠性、可维护性、可扩展性。,消费者BG/软件部,东莞市 东莞市 松山湖
资深Java开发,25-45K·18薪,招聘本科以上毕业生，要求实际工作经历本6硕5，具体薪资面议一、工具链开发设计岗位职责：负责开发可信的二进制仓、依赖包等服务1、 熟悉云化服务化架构（基于HIS基础设施能力）的设计及实施，支持10W+节点的能力2、 熟悉主流服务开发框架及云服务平台的架构，熟悉主流开发发语言（Java/Python/Go/JavaScript等）3、熟悉maven、Grandle、npm、nexsus、artifactry等多种包依赖及包管理4、5~8年服务化开发经验5、精通云计算领域的技术栈，并有相关DevOps实践经验6、有业界著名互联网公司从业背景，至少有2个以上的架构成功项目经验7、良好的跨组织协调、组织和沟通能力，乐于接受挑战；具备优秀的项目管理与团队建设能力者优先二、流水线构建开发1、负责产品研发Java/Python/C/C++等不同语言编译构建特征，构建先进的编译构建能力（三种语言，三种专家）2、打造GTS全量安全可信的构建能力，支持GTS产品实现高效、可信构建 3、精通CI/CD/DevOps/等软件工程理论方法，并具有5~10以上的应用开发经验4、精通Java/Go/Python/javascript等语言开发，对这些语言的编译及解释器原理有深入理解5、有大型分布式编程经验，精通高并发应用开发的技术栈及技能6、精通Jenkins等业界开源的持续集成/交付工具，深入了解分布式调度技术熟悉虚拟化、容器、云基础设施技术，了解资源动态调度，业务监控者尤佳7、掌握业界DevOps、安全可信等工程能力及方法8、熟悉微服务框架开发，有大规模并发开发经验9、有良好的软件设计能力，对用户各种复杂编译构建场景有良好的理解和需求转化能力工作地点南京，东菀，西安,华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞东莞市华为松山湖工业园
java-东莞,15-30K·14薪,专业知识：1、3年以上编码经验，C/C++、JAVA、Python、GO、JS中的至少一种，掌握常见的数据结构、算法，了解软件工程、敏捷开发等知识，熟悉常用设计模式；2、熟悉大数据开发框架，熟悉Hadoop/Spark/Hbase/MPP DB及业界主流流处理平台如Storm/Flink/Spark Streaming之一;3、理解云化、虚拟化环境下大数据、机器学习/深度学习或有实际操作经验者优先；业务技能：1、掌握常用系统设计原则、方法和常用的系统设计工具，如UML、J2EE等；2、理解SOA、微服务、中间件等PaaS相关的关键理念与技术，并对其有广泛的实践与应用经验者优先；3、主导/主力参与过产品版本、领域架构设计和优化。ps：java、python、JS、c/c++都可以，大数据和AI算法为加分项,消费者BG/软件部,东莞市 东莞市 华为欧洲小镇 K区
软件开发工程师,20-35K·14薪,承担公有云、私有云、SDN/NFV、IOT等运营、运维系统中相关模块的设计、分析，以及代码开发、具体技术方案的实现，同时完成AT/UT等测试，能够与团队融洽协作，高质量完成系统交付。1、熟悉DevOps和服务化的开发模式，或有参与过大型网站的设计和开发；2、承担公有云、私有云、SDN/NFV、IOT等运营、运维系统中Web服务前端服务的分析、设计、开发工作；3、能够独立完成Web服务的上线、性能优化和维护工作。要求：1、全日制本科以上学历，有良好的英语听说读写能力，软件工程/计算机/电子/通信等相关专业毕业；2、精通至少一种（Java、JS、C++、Python、Go等）开发语言；熟练使用至少一种数据库（SqlServer、Oracle、Mysql、DB2等），精通SQL和常见优化；3、熟悉JavaScript/CSS/HTML/Angular/React/Node.js，熟悉web安全、响应式设计，熟练使用Redis、mysql；,消费者BG/软件部,东莞市 东莞市 华为欧洲小镇
中间件开发高级工程师,18-35K,岗位职责：1、负责云中间件服务架构的设计和核心代码开发工作；2、负责nginx/kafka/redis/zookeeper/RabbitMQ等开源中间件关键技术的研究和竞争力构建。3、参与中间件产品和国内外相关前沿技术预研；岗位要求：1、至少精通Java、C、Go、python任意一门语言，具备良好的算法和编程能力；2、熟悉springboot/nginx/kafka/redis/zookeeper/RabbitMQ等开源中间件技术及源码者优先；3、有云服务化开发经验，DevOps实践经验，开源社区项目代码贡献者优先。,华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞市 东莞市 溪流背坡村(华为)
Java,25-50K·20薪,参与AI软件的全栈开发，涉及JAVA，Python ，C语言开发。,消费者BG/软件部,东莞东莞市松山湖风景区华为研究所
